time,O2,CH4,OH,H2O,O3_col,S8AER_col,T_time,O2_flux,type
31536000000000.0,6.766198372484613e-08,6.225658198400979e-06,5.650132580510457e-14,0.05625207172388535,2386552302405.7305,46405491820776.16,330.0,1250000000000.0002,5pct perturbed steady state
31536000000000.0,0.0029666585320193973,7.308687389556633e-08,2.3399389313013985e-12,0.0833105539145054,3.788174459347664e+16,-2.0585383701773434e-52,340.0,1250000000000.0002,5pct perturbed steady state
31536000000000.0,0.005718219807399634,6.148008192236711e-08,2.2561982540821e-12,0.11638494649206038,3.5905388749556284e+16,-1.7960957555499788e-52,350.0,1250000000000.0002,5pct perturbed steady state
31536000000000.0,4.5467578361247685e-08,0.0002216966839857678,6.260328898203849e-15,0.0002762261938174625,6698982449103.138,35402830383176.37,250.0,1300000000000.0002,5pct perturbed steady state
31536000000000.0,4.29376068924366e-08,0.00022762474254245702,5.360224636784774e-15,0.0007086709615888806,3830992112562.5366,117521869879889.44,260.0,1300000000000.0002,5pct perturbed steady state
31536000000000.0,4.119389972713275e-08,0.0001762243645973287,6.407535988959721e-15,0.001695577051989492,2628286017121.9106,243433618988536.84,270.0,1300000000000.0002,5pct perturbed steady state
31536000000000.0,4.331750480541839e-08,7.306155874981132e-05,1.3958611777864868e-14,0.0035676867104544076,3181960929460.595,260897115651231.34,280.0,1300000000000.0002,5pct perturbed steady state
31536000000000.0,3.925509092593297e-08,0.0001361660397014055,6.689046091552699e-15,0.006862298140154326,1497836049312.259,466684602887566.7,290.0,1300000000000.0002,5pct perturbed steady state
31536000000000.0,4.7594455246529414e-08,4.132587800394769e-05,1.794493829601533e-14,0.012541855393802807,2694976234130.25,485853174360425.5,300.0,1300000000000.0002,5pct perturbed steady state
31536000000000.0,5.794286558656991e-08,1.8327829766539796e-05,3.1574106080376164e-14,0.021782327613530956,2388585692998.583,358888045402376.8,310.0,1300000000000.0002,5pct perturbed steady state
31536000000000.0,6.897077818376427e-08,9.693106598057721e-06,4.6218312246567524e-14,0.03594192010567599,2313467949922.255,146849910100162.7,320.0,1300000000000.0002,5pct perturbed steady state
31536000000000.0,7.917276357828929e-08,5.4956373704811674e-06,6.097464105854549e-14,0.05625207311671569,2812556943984.0967,18945331542988.914,330.0,1300000000000.0002,5pct perturbed steady state
31536000000000.0,0.003779590613098505,7.8213575922867e-08,2.1837763799102343e-12,0.08331078773241582,4.8846395020355224e+16,-2.231630595195151e-52,340.0,1300000000000.0002,5pct perturbed steady state
31536000000000.0,0.006469455886223182,6.73144438754471e-08,2.007587466541664e-12,0.11638523972963519,3.954743800408027e+16,3.29136063707514e-52,350.0,1300000000000.0002,5pct perturbed steady state
31536000000000.0,4.813260927495855e-08,0.00020459760445815957,7.14659019398459e-15,0.0002762265586754696,7182585223752.124,22899990163075.324,250.0,1350000000000.0002,5pct perturbed steady state
31536000000000.0,4.5545368753044974e-08,0.00020672821393947358,6.20870038959725e-15,0.0007086719925355203,4212344579477.083,89901865145761.02,260.0,1350000000000.0002,5pct perturbed steady state
31536000000000.0,4.431396542746984e-08,0.00015189708409661155,7.74241157745059e-15,0.001695579402569354,3037301500985.6963,199670377322857.66,270.0,1350000000000.0002,5pct perturbed steady state
31536000000000.0,4.741367034738487e-08,6.583983266090796e-05,1.570147000588826e-14,0.0035676879598940197,3546329118518.261,233740585587557.22,280.0,1350000000000.0002,5pct perturbed steady state
31536000000000.0,4.237432446779264e-08,0.00012048138170521826,7.783478431032374e-15,0.006862303999119533,1747069907458.8586,459858047413071.56,290.0,1350000000000.0002,5pct perturbed steady state
31536000000000.0,5.1672060636106676e-08,3.9436566142214075e-05,1.9048398218021906e-14,0.012541856732097295,2866673927676.4473,475265800389607.06,300.0,1350000000000.0002,5pct perturbed steady state
31536000000000.0,6.319074666134586e-08,1.79742185450599e-05,3.251061187946697e-14,0.02178232814961307,2527010039317.4355,344424930633320.4,310.0,1350000000000.0002,5pct perturbed steady state
31536000000000.0,7.665608694775766e-08,9.25218245075589e-06,4.7929671755392263e-14,0.035941920834814726,2512821860742.068,119568812349772.88,320.0,1350000000000.0002,5pct perturbed steady state
31536000000000.0,1.1283298962974406e-07,3.692359062616615e-06,7.368499972770616e-14,0.05625207622046871,3848965461601.9653,290183220196.0936,330.0,1350000000000.0002,5pct perturbed steady state
31536000000000.0,0.004590615819118818,8.606429640373719e-08,1.917645934280657e-12,0.08331102100015371,5.982066202366583e+16,-1.8487485621962486e-52,340.0,1350000000000.0002,5pct perturbed steady state
31536000000000.0,0.007228836208464952,7.39352123566253e-08,1.7699068940360895e-12,0.11638553614643707,4.309551864560342e+16,3.2843126537475098e-52,350.0,1350000000000.0002,5pct perturbed steady state
31536000000000.0,5.1133979178026225e-08,0.00018612660243564445,8.236245588159561e-15,0.00027622692125901734,7712613976136.769,13526807200890.982,250.0,1400000000000.0002,5pct perturbed steady state
31536000000000.0,4.843784129386448e-08,0.00018703985956053636,7.175842489968289e-15,0.0007086729015662854,4623892073339.089,65829263588670.82,260.0,1400000000000.0002,5pct perturbed steady state
31536000000000.0,4.7752792664239754e-08,0.00013261729416369942,9.159603282520861e-15,0.0016955811700788798,3454484441865.7446,160803490759968.2,270.0,1400000000000.0002,5pct perturbed steady state
31536000000000.0,5.165406388970326e-08,6.032789135470617e-05,1.7334246765659174e-14,0.0035676888982194496,3872892987377.1313,208154690697144.88,280.0,1400000000000.0002,5pct perturbed steady state
31536000000000.0,4.5875968858631776e-08,0.00010578341948010149,9.075092200220155e-15,0.00686230917454721,2032742050684.4954,451254678300713.75,290.0,1400000000000.0002,5pct perturbed steady state
31536000000000.0,5.584350573410377e-08,3.7941679200316033e-05,2.0053524264828176e-14,0.012541857810961503,3024046459502.767,464898928702765.0,300.0,1400000000000.0002,5pct perturbed steady state
31536000000000.0,6.899196087206195e-08,1.7518580659200434e-05,3.3530059105085056e-14,0.021782328741754044,2677645178451.183,327580130375348.9,310.0,1400000000000.0002,5pct perturbed steady state
31536000000000.0,8.526255995159788e-08,8.818465597507283e-06,4.9731804582614455e-14,0.03594192153835264,2721624322641.484,93582535178588.97,320.0,1400000000000.0002,5pct perturbed steady state
31536000000000.0,0.0029390506686631968,2.7693246755500694e-07,3.299562469470175e-13,0.05625266910379434,2.5190531398592704e+17,-2.823420371723933e-52,330.0,1400000000000.0002,5pct perturbed steady state
31536000000000.0,0.005407064087935325,9.626918327866979e-08,1.6237485369182234e-12,0.08331125582644727,7.085347632008532e+16,-1.4098111825185715e-52,340.0,1400000000000.0002,5pct perturbed steady state
31536000000000.0,0.007989050134835737,8.133449141315439e-08,1.5521457522715108e-12,0.11638583288882554,4.652826942539411e+16,3.284176050592632e-52,350.0,1400000000000.0002,5pct perturbed steady state
31536000000000.0,5.463408490484787e-08,0.00016709571352376836,9.550220669277393e-15,0.00027622726830533074,8303136870520.954,7248194011548.745,250.0,1450000000000.0005,5pct perturbed steady state
31536000000000.0,5.165777883567469e-08,0.00016828348270221354,8.298246318243909e-15,0.0007086737142329072,5063539968173.281,45260394754111.85,260.0,1450000000000.0005,5pct perturbed steady state
31536000000000.0,5.139690174378761e-08,0.00011824629975493772,1.0554955018713785e-14,0.001695582441416518,3847616870223.119,128414427777001.73,270.0,1450000000000.0005,5pct perturbed steady state
31536000000000.0,5.591560643154907e-08,5.6533477577635074e-05,1.8741950992774097e-14,0.0035676895530015076,4145652969572.5005,185529884572129.97,280.0,1450000000000.0005,5pct perturbed steady state
31536000000000.0,4.9736316751114636e-08,9.350231851519904e-05,1.0449397835965983e-14,0.00686231333132217,2334741992966.2734,440974057773833.06,290.0,1450000000000.0005,5pct perturbed steady state
31536000000000.0,6.007506148163575e-08,3.690204370031186e-05,2.0910443055477727e-14,0.012541858618841498,3165612871418.272,455681118374305.56,300.0,1450000000000.0005,5pct perturbed steady state
31536000000000.0,7.528185873723444e-08,1.697311792833933e-05,3.463489224916368e-14,0.021782329381580774,2832742318215.4043,307542110672148.94,310.0,1450000000000.0005,5pct perturbed steady state
31536000000000.0,9.570477286662518e-08,8.258037526512615e-06,5.196812868405878e-14,0.0359419223651286,2970711417475.091,65525169013498.94,320.0,1450000000000.0005,5pct perturbed steady state
31536000000000.0,0.0034769756416983123,3.4317409956004867e-07,2.4239745953361724e-13,0.05625277668589065,3.0902683609885715e+17,-1.5419880320154463e-52,330.0,1450000000000.0005,5pct perturbed steady state
31536000000000.0,0.006227466121235849,1.0874594894657864e-07,1.3452755238806836e-12,0.08331149178875745,8.188647876095008e+16,6.396563728298491e-53,340.0,1450000000000.0005,5pct perturbed steady state
31536000000000.0,0.00874964518662263,8.951687324371427e-08,1.357648113688944e-12,0.1163861297801466,4.985562903908899e+16,-1.346234983181935e-52,350.0,1450000000000.0005,5pct perturbed steady state
31536000000000.0,5.874329630257364e-08,0.00014896003243004737,1.1048581713962118e-14,0.0002762275790441009,8940906694886.006,3603083031243.5327,250.0,1500000000000.0005,5pct perturbed steady state
31536000000000.0,5.532670521993857e-08,0.00015172677339502825,9.511350960334778e-15,0.0007086743957905278,5535958382399.238,29369529282511.633,260.0,1500000000000.0005,5pct perturbed steady state
31536000000000.0,5.517966757981945e-08,0.000108889599208054,1.1732858790309822e-14,0.0016955832646899061,4194928439580.383,103732524443861.25,270.0,1500000000000.0005,5pct perturbed steady state
31536000000000.0,6.033587859671781e-08,5.3941842777827036e-05,1.9919565095645114e-14,0.0035676900158365457,4386420399619.3,165405837191335.9,280.0,1500000000000.0005,5pct perturbed steady state
31536000000000.0,5.389797114021305e-08,8.317297461939155e-05,1.190249208235774e-14,0.006862316704621659,2644910009310.07,428966231333174.75,290.0,1500000000000.0005,5pct perturbed steady state
31536000000000.0,6.444219091752085e-08,3.618899364611771e-05,2.164000631590601e-14,0.012541859234827228,3299498647828.7744,447734450658361.9,300.0,1500000000000.0005,5pct perturbed steady state
31536000000000.0,8.186615725289867e-08,1.6447404774203278e-05,3.5728929708363954e-14,0.021782329987024996,2980509297580.227,286058849814628.25,310.0,1500000000000.0005,5pct perturbed steady state
31536000000000.0,1.0853586832442858e-07,7.554347709590788e-06,5.486931448734147e-14,0.035941923348609316,3240082325508.5225,36248668951256.88,320.0,1500000000000.0005,5pct perturbed steady state
31536000000000.0,0.003924320726301021,4.1024274284610475e-07,1.899541041657885e-13,0.056252866143049474,3.5546534441812045e+17,2.543876453284557e-52,330.0,1500000000000.0005,5pct perturbed steady state
31536000000000.0,0.00704880861731093,1.235053272618313e-07,1.1015109270049315e-12,0.08331172802030253,9.284964646228008e+16,-2.539319957230443e-52,340.0,1500000000000.0005,5pct perturbed steady state
31536000000000.0,0.009510181979552548,9.849145195104363e-08,1.1867717235429234e-12,0.11638642664884685,5.308556203279473e+16,2.6064752718983423e-52,350.0,1500000000000.0005,5pct perturbed steady state
31536000000000.0,6.330855672656756e-08,0.00013366636620489391,1.259720176336246e-14,0.00027622782950312725,9552198548671.4,1748438351607.7866,250.0,1550000000000.0005,5pct perturbed steady state
31536000000000.0,5.966548853304924e-08,0.00013525860630196268,1.0945900551509627e-14,0.0007086750340189774,6069906961713.024,17206666945415.014,260.0,1550000000000.0005,5pct perturbed steady state
31536000000000.0,5.9218742719744243e-08,0.00010174144904797831,1.2819007422426294e-14,0.0016955838860214856,4529578454691.248,83157718478653.48,270.0,1550000000000.0005,5pct perturbed steady state
31536000000000.0,6.533969403920868e-08,5.1230759465125414e-05,2.1198580068889384e-14,0.0035676904749127217,4652450248585.428,144506981846895.25,280.0,1550000000000.0005,5pct perturbed steady state
31536000000000.0,5.816030846288888e-08,7.561911410694496e-05,1.3243100917410577e-14,0.006862319141179535,2925366148234.241,416645953555371.25,290.0,1550000000000.0005,5pct perturbed steady state
31536000000000.0,6.912040914753567e-08,3.548518790989638e-05,2.2368742777553123e-14,0.012541859818071962,3438134566654.1562,439862447099710.5,300.0,1550000000000.0005,5pct perturbed steady state
31536000000000.0,8.869816462280757e-08,1.601471673605931e-05,3.673511028047398e-14,0.021782330505176417,3119873501866.307,265456988818427.66,310.0,1550000000000.0005,5pct perturbed steady state
31536000000000.0,1.2872547129544588e-07,6.447593529689621e-06,5.990000781054339e-14,0.03594192478168181,3624887446177.8643,9703358606445.158,320.0,1550000000000.0005,5pct perturbed steady state
31536000000000.0,0.004317584307649466,4.7928166106672e-07,1.5497359826553587e-13,0.0562529447772498,3.953671022838631e+17,1.6623730087394722e-52,330.0,1550000000000.0005,5pct perturbed steady state
31536000000000.0,0.00786920372147942,1.4057994661942892e-07,8.976480580173089e-13,0.08331196397795779,1.0369834686136576e+17,3.617984935152682e-53,340.0,1550000000000.0005,5pct perturbed steady state
31536000000000.0,0.010267393991449452,1.0907244897220419e-07,1.0203023669130247e-12,0.11638672221928278,5.610952735807694e+16,2.0789839023725804e-52,350.0,1550000000000.0005,5pct perturbed steady state
31536000000000.0,6.79991036945392e-08,0.00012271531045130878,1.399259516521128e-14,0.00027622800581541824,10076595728295.467,880442400849.6124,250.0,1600000000000.0005,5pct perturbed steady state
31536000000000.0,6.498661410119483e-08,0.00011808314120020528,1.2734710833246e-14,0.00070867565950788,6681379103173.611,8632607723996.816,260.0,1600000000000.0005,5pct perturbed steady state
31536000000000.0,6.380243104558418e-08,9.437051042985246e-05,1.4048428542422823e-14,0.001695584494532943,4898945222436.974,63806249665446.375,270.0,1600000000000.0005,5pct perturbed steady state
31536000000000.0,7.149939582730777e-08,4.730674737545029e-05,2.298135684807886e-14,0.0035676910722070598,4994843280630.948,119100529755949.92,280.0,1600000000000.0005,5pct perturbed steady state
31536000000000.0,6.239482504108497e-08,7.049703020721351e-05,1.4383853167846795e-14,0.006862320811665737,3161265283788.42,405246963958081.0,290.0,1600000000000.0005,5pct perturbed steady state
31536000000000.0,7.428966458288261e-08,3.4569783171987644e-05,2.3188044651662765e-14,0.012541860474034874,3591504443889.7637,430651739644082.3,300.0,1600000000000.0005,5pct perturbed steady state
31536000000000.0,9.610238219562457e-08,1.559749598756706e-05,3.773609919779348e-14,0.02178233099550197,3265661393668.232,245216576588060.25,310.0,1600000000000.0005,5pct perturbed steady state
31536000000000.0,6.17173003544212e-06,7.796065788888206e-07,1.5664839328584305e-13,0.03594193154233077,525551593350315.2,6.366581894695813e-20,320.0,1600000000000.0005,5pct perturbed steady state
31536000000000.0,0.004663278962534196,5.495356650465899e-07,1.305636612815238e-13,0.056253013892226915,4.2977016757603136e+17,-5.824690403363576e-53,330.0,1600000000000.0005,5pct perturbed steady state
31536000000000.0,0.00868611275600143,1.599906346142682e-07,7.318665287879127e-13,0.08331219893140435,1.1438735464579654e+17,-2.175427528591762e-53,340.0,1600000000000.0005,5pct perturbed steady state
31536000000000.0,0.011021008141542667,1.197961515764414e-07,8.932557408428734e-13,0.1163870163857603,5.9125825819451336e+16,-2.0107469224335633e-52,350.0,1600000000000.0005,5pct perturbed steady state
31536000000000.0,7.292153893018284e-08,0.00011473027310466839,1.523680032903658e-14,0.00027622813362378223,10580305191488.355,449648765975.0818,250.0,1650000000000.0005,5pct perturbed steady state
31536000000000.0,7.093197776836606e-08,0.00010362407588915701,1.4624392411444668e-14,0.000708676164287604,7264488932960.45,3905146370960.277,260.0,1650000000000.0005,5pct perturbed steady state
31536000000000.0,6.926439538656487e-08,8.605478322107107e-05,1.5539225908685504e-14,0.0016955851417254396,5331159771830.942,45413020216833.89,270.0,1650000000000.0005,5pct perturbed steady state
31536000000000.0,7.864097116605101e-08,4.2955438096418786e-05,2.5104753512320374e-14,0.0035676916997946224,5368544863985.638,90935953746622.86,280.0,1650000000000.0005,5pct perturbed steady state
31536000000000.0,6.658409710437225e-08,6.740045065946181e-05,1.525676427977391e-14,0.006862321878730692,3353617903105.5195,395689060650483.06,290.0,1650000000000.0005,5pct perturbed steady state
31536000000000.0,8.006385800361324e-08,3.332156225301789e-05,2.416884306025339e-14,0.012541861256442546,3761415066959.607,418654603161884.06,300.0,1650000000000.0005,5pct perturbed steady state
31536000000000.0,1.0447717128751391e-07,1.5063313373379005e-05,3.889043745611408e-14,0.02178233155485183,3429821603803.282,221959706997874.44,310.0,1650000000000.0005,5pct perturbed steady state
31536000000000.0,0.0002400098316599555,6.192901355047263e-07,2.089250203680692e-13,0.03594196247201279,5.801452014680978e+16,1.7317592861573619e-40,320.0,1650000000000.0005,5pct perturbed steady state
31536000000000.0,0.00497578237130409,6.216156089545653e-07,1.1254758048465573e-13,0.0562530763642736,4.603330682967786e+17,-1.52268288817938e-52,330.0,1650000000000.0005,5pct perturbed steady state
31536000000000.0,0.009497653115386721,1.8173262924613603e-07,5.991434176607562e-13,0.08331243233904875,1.2488847151325e+17,-2.8922717691100423e-52,340.0,1650000000000.0005,5pct perturbed steady state
31536000000000.0,0.01177567694099407,1.312822125421535e-07,7.852287402394343e-13,0.11638731096391343,6.207710840494537e+16,-3.2840582582067554e-52,350.0,1650000000000.0005,5pct perturbed steady state
31536000000000.0,7.8838737535294e-08,0.00010648227088820765,1.6603347209368878e-14,0.00027622825872046036,11205878071317.066,204081026213.8304,250.0,1700000000000.0007,5pct perturbed steady state
31536000000000.0,7.670610551659712e-08,9.496596979457045e-05,1.6091027414154543e-14,0.0007086764661762799,7731139751661.709,1881018116448.8872,260.0,1700000000000.0007,5pct perturbed steady state
31536000000000.0,7.56209707337875e-08,7.724816322855469e-05,1.7319993817051367e-14,0.001695585794186228,5798946837568.045,28722354332182.906,270.0,1700000000000.0007,5pct perturbed steady state
31536000000000.0,8.548511578602518e-08,4.005174099732521e-05,2.6833192726883875e-14,0.0035676921253176143,5659382361623.262,68020046661954.14,280.0,1700000000000.0007,5pct perturbed steady state
31536000000000.0,7.09227384908885e-08,6.505846011171126e-05,1.602782615033627e-14,0.006862322707636724,3532952888809.794,386979387284915.75,290.0,1700000000000.0007,5pct perturbed steady state
31536000000000.0,8.630895410410546e-08,3.192125796364597e-05,2.5246450352331172e-14,0.012541862081391691,3934960515402.465,403964225859622.75,300.0,1700000000000.0007,5pct perturbed steady state
31536000000000.0,1.1371906335689563e-07,1.4433169228946244e-05,4.018657101661861e-14,0.021782332168758738,3600393462787.199,194609672314559.4,310.0,1700000000000.0007,5pct perturbed steady state
31536000000000.0,0.00027104868968912235,6.578732705116963e-07,1.9924909289801752e-13,0.03594196654418497,7.0366544739383896e+16,2.6661245346190364e-41,320.0,1700000000000.0007,5pct perturbed steady state
31536000000000.0,0.005257609502446768,6.952018534979806e-07,9.887292676587396e-14,0.05625313269688451,4.8753110410186157e+17,1.511632507577974e-52,330.0,1700000000000.0007,5pct perturbed steady state
31536000000000.0,0.01029961601662119,2.0718861374931572e-07,4.85974146172184e-13,0.08331266298910563,1.34980805615053e+17,2.999684440808109e-52,340.0,1700000000000.0007,5pct perturbed steady state
31536000000000.0,0.012524965436666334,1.4359804769829894e-07,6.924468275272483e-13,0.11638760344183696,6.493476554489187e+16,2.1096311097903703e-52,350.0,1700000000000.0007,5pct perturbed steady state
31536000000000.0,8.657730550240894e-08,9.582820733091607e-05,1.84113388103905e-14,0.00027622840829446367,12002455299278.19,70358383180.89929,250.0,1750000000000.0007,5pct perturbed steady state
31536000000000.0,8.285703506419667e-08,8.845570097978537e-05,1.7408153631385197e-14,0.0007086766907393422,8196856626308.979,874291238540.7648,260.0,1750000000000.0007,5pct perturbed steady state
31536000000000.0,8.198547527226191e-08,7.092841383991916e-05,1.8883038294254637e-14,0.0016955862593325181,6192919162941.373,17296795911283.516,270.0,1750000000000.0007,5pct perturbed steady state
31536000000000.0,9.226833026144984e-08,3.816430619116714e-05,2.8206815185685916e-14,0.0035676924128385593,5905277278428.854,50035140398183.836,280.0,1750000000000.0007,5pct perturbed steady state
31536000000000.0,7.566707538600491e-08,6.253723646833595e-05,1.686838881289384e-14,0.006862323548195914,3727093244493.95,377597587420554.9,290.0,1750000000000.0007,5pct perturbed steady state
31536000000000.0,9.269238560933142e-08,3.068746726953673e-05,2.627938689964607e-14,0.01254186280701573,4092703606882.57,388415377295537.4,300.0,1750000000000.0007,5pct perturbed steady state
31536000000000.0,1.2334891095352004e-07,1.386143501205025e-05,4.1441900342745596e-14,0.0217823327276023,3756812691225.9053,166898288665188.25,310.0,1750000000000.0007,5pct perturbed steady state
31536000000000.0,0.00029430932704593057,6.997674060407405e-07,1.8991538681342227e-13,0.03594196958884327,8.016652933798446e+16,7.861591308066126e-42,320.0,1750000000000.0007,5pct perturbed steady state
31536000000000.0,0.0055078147318009954,7.695228727232676e-07,8.837215011486312e-14,0.056253182701525926,5.113915644550758e+17,-6.588780690003177e-53,330.0,1750000000000.0007,5pct perturbed steady state
31536000000000.0,0.011093281732784944,2.3379826252245726e-07,4.0325646638879317e-13,0.08331289125174704,1.4499960129973494e+17,2.7100787803913805e-52,340.0,1750000000000.0007,5pct perturbed steady state
31536000000000.0,0.013272106581925732,1.56726928821844e-07,6.129881434725642e-13,0.11638789508146354,6.771982162446018e+16,2.3157763816244015e-52,350.0,1750000000000.0007,5pct perturbed steady state
31536000000000.0,9.442076136597194e-08,8.805222222568325e-05,1.9981729286566322e-14,0.00027622851648365847,12683150457447.379,24137864088.24471,250.0,1800000000000.0007,5pct perturbed steady state
31536000000000.0,9.095994763977005e-08,7.986134098455223e-05,1.9201816630742456e-14,0.0007086769659375447,8827497823738.059,298662511815.21484,260.0,1800000000000.0007,5pct perturbed steady state
31536000000000.0,8.831223634944608e-08,6.677972149057927e-05,2.0141296227327707e-14,0.001695586569350381,6532478525691.638,10172237970539.596,270.0,1800000000000.0007,5pct perturbed steady state
31536000000000.0,1.010747227541551e-07,3.533827412618725e-05,3.0190727814027225e-14,0.003567692802330766,6242145402462.808,31032142958498.17,280.0,1800000000000.0007,5pct perturbed steady state
31536000000000.0,8.104120846782275e-08,5.9507471422082155e-05,1.785013665697244e-14,0.006862324483929438,3951887338062.958,366264067355615.4,290.0,1800000000000.0007,5pct perturbed steady state
31536000000000.0,9.904739645459126e-08,2.9804865403923742e-05,2.714719027628683e-14,0.012541863358393242,4231505108145.035,374194197763634.44,300.0,1800000000000.0007,5pct perturbed steady state
31536000000000.0,1.3373199971586232e-07,1.333517689527053e-05,4.2674315801095755e-14,0.021782333241288893,3914163848899.493,140431876662328.08,310.0,1800000000000.0007,5pct perturbed steady state
31536000000000.0,0.00031304558288521137,7.43735362333966e-07,1.8126898184715454e-13,0.03594197203570988,8.833990316477838e+16,3.261478726796306e-42,320.0,1800000000000.0007,5pct perturbed steady state
31536000000000.0,0.005733470990968032,8.450187806350775e-07,8.003791125463998e-14,0.05625322779302323,5.3275146926460134e+17,1.4460042952123776e-53,330.0,1800000000000.0007,5pct perturbed steady state
31536000000000.0,0.011887665123112364,2.628717067927764e-07,3.370370039455914e-13,0.08331311971876723,1.5492229742099542e+17,2.987576400453367e-52,340.0,1800000000000.0007,5pct perturbed steady state
31536000000000.0,0.014015211530155747,1.7065098427861704e-07,5.44967590736469e-13,0.11638818514547283,7.04297552444862e+16,2.7839786625627275e-52,350.0,1800000000000.0007,5pct perturbed steady state
31536000000000.0,1.0338856769434675e-07,8.102670268192299e-05,2.161533452831863e-14,0.000276228611745148,13489024996224.037,6745301408.19186,250.0,1850000000000.0007,5pct perturbed steady state
31536000000000.0,1.0026581991497294e-07,7.173668903665039e-05,2.1115264917400842e-14,0.000708677217180961,9475252569143.127,82683277444.29166,260.0,1850000000000.0007,5pct perturbed steady state
31536000000000.0,9.606719793922576e-08,6.17871012257581e-05,2.1715712237487172e-14,0.0016955869201673436,6958909065787.278,4908385372552.899,270.0,1850000000000.0007,5pct perturbed steady state
31536000000000.0,1.1345536499572961e-07,3.10070846238225e-05,3.334767210978839e-14,0.003567693357549615,6699759109637.395,12364842355581.643,280.0,1850000000000.0007,5pct perturbed steady state
31536000000000.0,8.729657868766687e-08,5.5492593822368295e-05,1.9143097288401298e-14,0.006862325627044364,4220234133967.3813,350658758631175.75,290.0,1850000000000.0007,5pct perturbed steady state
31536000000000.0,1.0565763670000193e-07,2.9084002476401305e-05,2.7936196082325845e-14,0.012541863823543607,4367251392459.3545,360896532870891.56,300.0,1850000000000.0007,5pct perturbed steady state
31536000000000.0,1.4623993560970736e-07,1.2616241316745524e-05,4.428498327111749e-14,0.021782333878266082,4104715779235.012,109653428441867.67,310.0,1850000000000.0007,5pct perturbed steady state
31536000000000.0,0.0003288575428204979,7.891921368467038e-07,1.7336633783725892e-13,0.03594197409608516,9.540963751846798e+16,1.6605381849562777e-42,320.0,1850000000000.0007,5pct perturbed steady state
31536000000000.0,0.005931532854477707,9.207489606369692e-07,7.341335467983803e-14,0.05625326736285736,5.513701883544839e+17,-2.8165092882024302e-52,330.0,1850000000000.0007,5pct perturbed steady state
31536000000000.0,0.012672942512071184,2.94275722696635e-07,2.8414230855809635e-13,0.08331334556463788,1.6463083754371504e+17,2.289485825780396e-52,340.0,1850000000000.0007,5pct perturbed steady state
31536000000000.0,0.014754428702330237,1.8536569855428254e-07,4.865944769595026e-13,0.11638847369177169,7.306955998751315e+16,3.181512756356197e-52,350.0,1850000000000.0007,5pct perturbed steady state
31536000000000.0,1.1673927656068703e-07,7.106900787035997e-05,2.3980863821318838e-14,0.0002762287367552644,14829928509140.25,1154823537.807033,250.0,1900000000000.0007,5pct perturbed steady state
31536000000000.0,1.0931184328497005e-07,6.643487520986989e-05,2.2663309532867532e-14,0.0007086773820806198,10043113849996.05,22908328815.88945,260.0,1900000000000.0007,5pct perturbed steady state
31536000000000.0,1.0657930014551073e-07,5.480192899099442e-05,2.4013381772640805e-14,0.0016955873798064328,7531564694179.32,1578555620280.4265,270.0,1900000000000.0007,5pct perturbed steady state
31536000000000.0,1.249028981699548e-07,2.8487869424592064e-05,3.5652068346388165e-14,0.0035676936875523786,7041358953298.304,4487972552704.631,280.0,1900000000000.0007,5pct perturbed steady state
31536000000000.0,9.399227398214048e-08,5.162435867133108e-05,2.050837531453688e-14,0.006862326698907508,4486611381818.73,332374878908227.94,290.0,1900000000000.0007,5pct perturbed steady state
31536000000000.0,1.1305701940219034e-07,2.8203038199931388e-05,2.883109439732549e-14,0.01254186434118018,4519303522545.408,345918677457873.6,300.0,1900000000000.0007,5pct perturbed steady state
31536000000000.0,1.6082779049324374e-07,1.1751525031849976e-05,4.628660011032221e-14,0.021782334609345665,4304535549904.7725,74947590670529.0,310.0,1900000000000.0007,5pct perturbed steady state
31536000000000.0,0.006118112639054582,9.99025961373547e-07,6.77990143150514e-14,0.05625330463285053,5.6885698677854874e+17,2.2878340487915896e-52,330.0,1900000000000.0007,5pct perturbed steady state
31536000000000.0,0.01345089282103253,3.2802538025986873e-07,2.416274010962431e-13,0.08331356930092348,1.74158202642907e+17,3.0048846988713512e-52,340.0,1900000000000.0007,5pct perturbed steady state
31536000000000.0,0.015493021733990746,2.008900283025133e-07,4.362376505627291e-13,0.11638876199426518,7.565490252214845e+16,-2.4800846784831416e-52,350.0,1900000000000.0007,5pct perturbed steady state
31536000000000.0,1.3676803979170757e-07,5.954203431468495e-05,2.7235463534244094e-14,0.0002762288745894819,17221737880893.588,63754977.53226581,250.0,1950000000000.0007,5pct perturbed steady state
31536000000000.0,1.2232014996226687e-07,5.9078789901537414e-05,2.487752726557746e-14,0.0007086775947363472,10949911639307.115,3961416647.287869,260.0,1950000000000.0007,5pct perturbed steady state
31536000000000.0,1.1643070571245484e-07,5.0388284125219736e-05,2.580822861440811e-14,0.0016955876724733421,7976596719316.796,490491568881.10596,270.0,1950000000000.0007,5pct perturbed steady state
31536000000000.0,1.4373723551257417e-07,2.4244033264173127e-05,3.981083910513668e-14,0.003567694199480067,7613180619696.715,566512201708.8008,280.0,1950000000000.0007,5pct perturbed steady state
31536000000000.0,1.0045858318807507e-07,4.884047588376229e-05,2.166894141289895e-14,0.006862327483139431,4704288129497.395,314964973033318.1,290.0,1950000000000.0007,5pct perturbed steady state
